Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1930, 1936]	аткарский район	Q1651115	Аткарский район	P131	административно-территориальная единица	Саратовский округ	0	0	1928-07-23	1930-07-30	0
[1930, 1936]	аткарский район	Q1651115	Аткарский район	P131	административно-территориальная единица	Саратовский край	0	0	1934-01-10	1936-12-04	0
[1993, 1998]	атлантический треск	Q199788	треска	P166	полученные награды	Q786157	0	0	0	0	1993-01-01
[1940, 1945]	атлантический хартия	Q181978	Атлантическая хартия	P571	дата основания/создания/возникновения	0	0	1941-08-14	0	0	0
[1965, 1969]	атлас мир	Q757187	Атлас мира	P577	дата публикации	0	0	1967-01-01	0	0	0
[1996, 1998]	атмосфера семейный	Q1406680	Семейная атмосфера	P577	дата публикации	0	0	1996-01-01	0	0	0
[1990, 1999]	атнинский район	Q2220478	Атнинский район	P131	административно-территориальная единица	Татарстан	0	0	1990-08-30	0	0
[1982, 1985]	атол фугард	Q601307	Фугард, Атол	P1411	номинирован на	премия «Тони» за лучшую режиссуру пьесы	0	0	0	0	1982-01-01
[1953, 1958]	атом для	Q757645	премия «Атомы для мира»	P580	дата начала	0	0	1955-01-01	0	0	0
[1997, 1999]	атом эгоян	Q212167	Эгоян, Атом	P1411	номинирован на	премия «Оскар» за лучший адаптированный сценарий	0	0	0	0	1998-01-01
[1997, 1999]	атом эгоян	Q212167	Эгоян, Атом	P1411	номинирован на	премия «Оскар» за лучшую режиссёрскую работу	0	0	0	0	1998-01-01
[1943, 1947]	атомный бомба	Q650051	атомная бомба	P575	дата открытия	0	0	1945-07-01	0	0	0
[1976, 1985]	атомный крейсер	Q504292	Адмирал Нахимов (атомный крейсер)	P571	дата основания/создания/возникновения	0	0	1983-05-17	0	0	0
[1989, 1992]	атомный леда	Q133508	Атомная Леда	P127	владельцем является	Сальвадор Дали	0	0	1949-01-01	1989-01-01	0
[1950, 1952]	атомный леда	Q133508	Атомная Леда	P608	история выставок	Lefevre Gallery	0	0	0	0	1951-01-01
[1996, 2000]	атомный леда	Q133508	Атомная Леда	P608	история выставок	Каса-Мила	0	0	0	0	1996-01-01
[1980, 1993]	атомный станция	Q847687	Игналинская АЭС	P729	дата принятия в эксплуатацию	0	0	1983-12-31	0	0	0
[1970, 1981]	атомный электростанция	Q1640751	Кольская АЭС	P571	дата основания/создания/возникновения	0	0	1970-01-01	0	0	0
[1953, 1960]	атомный электростанция	Q1739453	Обнинская АЭС	P729	дата принятия в эксплуатацию	0	0	1954-06-26	0	0	0
[1970, 1981]	атомный электростанция	Q215419	Чернобыльская АЭС	P793	ключевое событие	строительство	0	0	1977-01-01	0	0
[1970, 1981]	атомный электростанция	Q215419	Чернобыльская АЭС	P729	дата принятия в эксплуатацию	0	0	1979-09-26	0	0	0
[1953, 1960]	атомный электростанция	Q1739453	Обнинская АЭС	P131	административно-территориальная единица	Обнинск	0	0	1956-07-24	0	0
[1970, 1981]	атомный электростанция	Q215419	Чернобыльская АЭС	P571	дата основания/создания/возникновения	0	0	1972-01-01	0	0	0
[1957, 1961]	атомный энергия	Q1794356	Курчатовский институт	P138	названо в честь	Игорь Васильевич Курчатов	0	0	1960-02-09	0	0
[1941, 1955]	атомный энергия	Q1794356	Курчатовский институт	P571	дата основания/создания/возникновения	0	0	1943-02-11	0	0	0
[1976, 1978]	аттестат зрелость	Q872548	Аттестат зрелости	P1191	первое исполнение	0	0	1977-03-27	0	0	0
[1976, 1978]	аттестат зрелость	Q872548	Аттестат зрелости	P577	дата публикации	0	0	1977-03-27	0	0	0
[1978, 1982]	атье м	Q208356	Майкл Фрэнсис Атья	P166	полученные награды	медаль де Моргана	0	0	0	0	1980-01-01
[1968, 1969]	атье м	Q208356	Майкл Фрэнсис Атья	P166	полученные награды	Королевская медаль	0	0	0	0	1968-01-01
[1993, 1998]	атюрьевский район	Q780942	Атюрьевский район	P131	административно-территориальная единица	Мордовия	0	0	1993-12-25	0	0
[1993, 1998]	атюрьевский район	Q780942	Атюрьевский район	P131	административно-территориальная единица	Мордовская Автономная Советская Социалистическая Республика	0	0	1937-05-10	1993-12-24	0
[2004, 2005]	атяшевский район	Q4264675	Лобаски	P131	административно-территориальная единица	Лобаскинское сельское поселение	0	0	2004-12-28	0	0
[2004, 2005]	атяшевский район	Q4264675	Лобаски	P131	административно-территориальная единица	Атяшевский район	0	0	1928-07-16	2004-12-27	0
[1994, 1996]	я тинберген	Q183181	Тинберген, Ян	P570	дата смерти	0	0	1994-06-09	0	0	0
