Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1980, 1981]	алек гиннесса	Q103894	Алек Гиннесс	P166	полученные награды	Премия BAFTA лучшему актёру	0	0	0	0	1980-01-01
[1956, 1958]	алек гиннесса	Q103894	Алек Гиннесс	P1411	номинирован на	премия «Оскар» за лучшую мужскую роль	0	0	0	0	1957-01-01
[1956, 1958]	алек гиннесса	Q103894	Алек Гиннесс	P1411	номинирован на	премия «Золотой глобус» за лучшую мужскую роль — драма	0	0	0	0	1957-01-01
[1956, 1958]	алек гиннесса	Q103894	Алек Гиннесс	P166	полученные награды	премия «Оскар» за лучшую мужскую роль	0	0	0	0	1957-01-01
[1980, 1981]	алек гиннесса	Q103894	Алек Гиннесс	P1411	номинирован на	Премия BAFTA лучшему актёру	0	0	0	0	1980-01-01
[1956, 1958]	алек гиннесса	Q103894	Алек Гиннесс	P166	полученные награды	National Board of Review Award for Best Actor	0	0	0	0	1957-01-01
[1988, 1995]	алек ноув	Q1995982	Ноув, Алек	P570	дата смерти	0	0	1994-05-15	0	0	0
[1996, 2003]	алекперов в	Q451455	Вагит Юсуфович Алекперов	P166	полученные награды	орден «Трудовая слава»	0	0	0	0	2002-01-01
[2001, 2003]	алекперов вагит	Q451455	Вагит Юсуфович Алекперов	P166	полученные награды	орден «Трудовая слава»	0	0	0	0	2002-01-01
[2004, 2005]	алекс де	Q507815	Соуза, Алекс де	P54	член спортивной команды	Фенербахче	0	0	2004-01-01	2012-01-01	0
[2004, 2005]	алекс де	Q507815	Соуза, Алекс де	P54	член спортивной команды	Крузейро	0	0	2002-01-01	2004-01-01	0
[2001, 2002]	алекс де	Q942589	Ренци, Алекс де	P570	дата смерти	0	0	2001-06-08	0	0	0
[2001, 2002]	алекс де	Q507815	Соуза, Алекс де	P54	член спортивной команды	Палмейрас	0	0	2001-01-01	2001-01-01	0
[2001, 2002]	алекс де	Q507815	Соуза, Алекс де	P54	член спортивной команды	Крузейро	0	0	2001-01-01	2001-01-01	0
[1977, 1981]	алекс хейль	Q296069	Хейли, Алекс	P166	полученные награды	Lillian Smith Book Award	0	0	0	0	1977-01-01
[1977, 1981]	алекс хейль	Q296069	Хейли, Алекс	P166	полученные награды	медаль Спингарна	0	0	0	0	1977-01-01
[1977, 1981]	алекс хейль	Q296069	Хейли, Алекс	P166	полученные награды	Специальная Пулитцеровская премия	0	0	0	0	1977-01-01
[1971, 1972]	александер д	Q723607	Джеймс Александер	P570	дата смерти	0	0	1971-09-23	0	0	0
[1993, 1994]	александер л	Q419976	Ламар Александер	P166	полученные награды	премия Теодора Рузвельта	0	0	0	0	1993-01-01
[1993, 1994]	александер л	Q419976	Ламар Александер	P39	занимаемая должность	министр образования США	0	0	1991-03-22	1993-01-20	0
[1932, 1941]	александр i	Q207384	Александр I Карагеоргиевич	P570	дата смерти	0	0	1934-10-09	0	0	0
[1966, 1967]	александр абрамович	Q4149568	Гринберг, Александр Абрамович	P570	дата смерти	0	0	1966-07-16	0	0	0
[1934, 1935]	александр абрамович	Q4293764	Миль, Александр Абрамович	P569	дата рождения	0	0	1934-12-16	0	0	0
[1943, 1944]	александр абрамович	Q2365511	Александр Кабаков	P569	дата рождения	0	0	1943-10-22	0	0	0
[1981, 1982]	александр абрамович	Q4181984	Жуховицкий, Александр Абрамович	P570	дата смерти	0	0	1981-01-01	0	0	0
[1989, 1999]	александр абрамович	Q12114229	Красновский, Александр Абрамович	P570	дата смерти	0	0	1993-05-16	0	0	0
[1989, 1999]	александр абрамович	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1995-01-01
[1989, 1999]	александр абрамович	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1992-01-01
[1989, 1999]	александр абрамович	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1990-01-01
[1989, 1999]	александр абрамович	Q43425175	Александр Абрамович Барях	P512	учёная степень	доктор технических наук	0	0	0	0	1994-01-01
[1957, 1961]	александр абрамович	Q4293764	Миль, Александр Абрамович	P2031	начало периода активности	0	0	1960-01-01	0	0	0
[1981, 1982]	александр абрамович	Q2996474	Александр Абрамович Друзь	P1344	участвовал в	Что? Где? Когда?	0	0	1981-01-01	0	0
[1989, 1999]	александр абрамович	Q15069151	Колмановский, Александр Абрамович	P570	дата смерти	0	0	1997-10-08	0	0	0
[1989, 1999]	александр абрамович	Q4211353	Каменский, Александр Абрамович	P570	дата смерти	0	0	1992-01-01	0	0	0
[1956, 1959]	александр абуш	Q62459	Александр Абуш	P39	занимаемая должность	министр культуры	министерство культуры ГДР	0	1958-01-01	1961-01-01	0
[1982, 1984]	александр абуш	Q62459	Александр Абуш	P570	дата смерти	0	0	1982-01-27	0	0	0
[1937, 1939]	александр августович	Q565707	Сталь-фон-Гольштейн, Александр Августович	P570	дата смерти	0	0	1937-03-16	0	0	0
[1933, 1936]	александр авдеенко	Q4055544	Авдеенко, Александр Остапович	P2031	начало периода активности	0	0	1933-01-01	0	0	0
[2005, 2009]	александр агеев	Q4056812	Агеев, Александр Леонидович	P570	дата смерти	0	0	2008-07-15	0	0	0
[1989, 2003]	александр агеев	Q18543251	Агеев, Александр Владимирович	P570	дата смерти	0	0	1990-01-01	0	0	0
[1993, 2003]	александр адамович	Q52488	Алесь Адамович	P570	дата смерти	0	0	1994-01-26	0	0	0
[1958, 1964]	александр адольфович	Q4342813	Пальмбах, Александр Адольфович	P570	дата смерти	0	0	1963-10-20	0	0	0
[1991, 1995]	александр адольфович	Q19908893	Гухман, Александр Адольфович	P570	дата смерти	0	0	1991-01-01	0	0	0
[1958, 1964]	александр адольфович	Q4199518	Александр Адольфович Ильин	P2031	начало периода активности	0	0	1960-01-01	0	0	0
[2008, 2009]	александр акимов	Q18015138	Акимов, Александр Евгеньевич	P54	член спортивной команды	Торпедо	0	0	2004-01-01	2008-01-01	0
[1970, 1973]	александр акимов	Q18015138	Акимов, Александр Евгеньевич	P569	дата рождения	0	0	1972-01-11	0	0	0
[1987, 1990]	александр аксенов	Q2985033	Александр Никифорович Аксёнов	P39	занимаемая должность	председатель Государственного комитета СССР по телевидению и радиовещанию	0	0	1985-01-01	1989-01-01	0
[1924, 1926]	александр алекс	Q4716609	Алекс Александр	P569	дата рождения	0	0	1924-09-28	0	0	0
[1982, 1988]	александр александров	Q4061064	Александров, Александр Михайлович	P570	дата смерти	0	0	1983-01-01	0	0	0
[1924, 1926]	александр александров	Q1487972	Сталийский, Александр Александров	P569	дата рождения	0	0	1924-01-01	0	0	0
[1949, 1952]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	Премия имени Н. И. Лобачевского	0	0	0	0	1951-01-01
[1963, 1964]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	Заслуженный деятель науки и техники РСФСР	0	0	0	0	1963-01-01
[1937, 1939]	александр александров	Q4061063	Александров, Александр Константинович	P570	дата смерти	0	0	1937-06-16	0	0	0
[1924, 1926]	александр александров	Q1487972	Сталийский, Александр Александров	P569	дата рождения	0	0	1925-08-04	0	0	0
[1942, 1943]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	Сталинская премия	0	0	0	0	1942-01-01
[1982, 1988]	александр александров	Q18396418	Александров, Александр Иванович	P570	дата смерти	0	0	1987-01-01	0	0	0
[2001, 2005]	александр александров	Q1487972	Сталийский, Александр Александров	P570	дата смерти	0	0	2004-01-13	0	0	0
[1949, 1952]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	Мастер спорта СССР	0	0	0	0	1949-01-01
[1975, 1977]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1975-01-01
[1982, 1988]	александр александров	Q934314	Александров, Александр Данилович	P166	полученные награды	орден Дружбы народов	0	0	0	0	1982-01-01
[2001, 2005]	александр александров	Q3609574	Александров, Александр Драгомиров	P54	член спортивной команды	FC Chernomorets Burgas	0	0	2003-01-01	2005-01-01	0
[2001, 2005]	александр александров	Q3609574	Александров, Александр Драгомиров	P54	член спортивной команды	Черноморец	0	0	2004-01-01	2005-01-01	0
[1982, 1988]	александр александров	Q3609574	Александров, Александр Драгомиров	P569	дата рождения	0	0	1986-04-13	0	0	0
[1937, 1939]	александр александров	Q12271400	Александров, Александр	P569	дата рождения	0	0	1938-09-24	0	0	0
[2001, 2005]	александр александров	Q4061058	Александров, Александр Александрович (музыкант)	P570	дата смерти	0	0	2004-01-01	0	0	0
[1946, 1950]	александр александрович	Q16674004	Малявкин, Александр Александрович	P569	дата рождения	0	0	1946-04-27	0	0	0
[1940, 1941]	александр александрович	Q4084967	Берлин, Александр Александрович	P569	дата рождения	0	0	1940-09-27	0	0	0
[1923, 1926]	александр александрович	Q15081108	Свечников, Александр Александрович	P570	дата смерти	0	0	1923-01-01	0	0	0
[1937, 1938]	александр александрович	Q15079510	Петриченко, Александр Александрович	P569	дата рождения	0	0	1937-10-25	0	0	0
[1923, 1926]	александр александрович	Q4452380	Татаренко, Александр Александрович	P569	дата рождения	0	0	1925-10-05	0	0	0
[1937, 1938]	александр александрович	Q4427057	Соколов, Александр Александрович (экономист)	P570	дата смерти	0	0	1937-12-01	0	0	0
[1975, 1982]	александр александрович	Q923453	Моисеенко, Александр Александрович	P569	дата рождения	0	0	1980-05-17	0	0	0
[1923, 1926]	александр александрович	Q4528795	Щербаков, Александр Александрович (лётчик)	P569	дата рождения	0	0	1925-09-15	0	0	0
[1958, 1960]	александр александрович	Q4392621	Реймер, Александр Александрович	P569	дата рождения	0	0	1958-04-06	0	0	0
[1975, 1982]	александр александрович	Q4181886	Журик, Александр Александрович	P569	дата рождения	0	0	1975-05-29	0	0	0
[1993, 1999]	александр александрович	Q4175723	Епанчин, Александр Александрович	P570	дата смерти	0	0	1998-08-21	0	0	0
[1946, 1950]	александр александрович	Q4175723	Епанчин, Александр Александрович	P569	дата рождения	0	0	1948-12-25	0	0	0
[1987, 1991]	александр александрович	Q15071840	Максимов, Александр Александрович (генерал)	P570	дата смерти	0	0	1990-10-12	0	0	0
[1962, 1966]	александр александрович	Q16712900	Фёдоров, Александр Александрович	P569	дата рождения	0	0	1965-05-15	0	0	0
[1962, 1966]	александр александрович	Q4513768	Чернов, Александр Александрович (геолог)	P570	дата смерти	0	0	1963-01-23	0	0	0
[2008, 2009]	александр александрович	Q7086249	Караваев, Александр Александрович	P54	член спортивной команды	юношеская сборная Украины по футболу	0	0	2008-01-01	2009-01-01	0
[1993, 1999]	александр александрович	Q4471090	Александр Александрович Михайлов	P570	дата смерти	0	0	1998-04-06	0	0	0
[1987, 1991]	александр александрович	Q1355937	Меньков, Александр Александрович	P569	дата рождения	0	0	1990-12-07	0	0	0
[1962, 1966]	александр александрович	Q11756298	Александр Жаров	P569	дата рождения	0	0	1964-08-11	0	0	0
[1923, 1926]	александр александрович	Q60128	Александр Александрович Фадеев	P2031	начало периода активности	0	0	1923-01-01	0	0	0
[1987, 1991]	александр александрович	Q9146293	Буланов, Александр Александрович	P569	дата рождения	0	0	1989-12-26	0	0	0
[1975, 1982]	александр александрович	Q714318	Александр Александрович Белов	P570	дата смерти	0	0	1978-10-03	0	0	0
[1975, 1982]	александр александрович	Q7086255	Коваленко, Александр Александрович	P569	дата рождения	0	0	1976-03-24	0	0	0
[1958, 1960]	александр александрович	Q4415763	Семёнов, Александр Александрович	P570	дата смерти	0	0	1958-11-16	0	0	0
[1975, 1982]	александр александрович	Q4276163	Максимов, Александр Александрович	P570	дата смерти	0	0	1976-06-28	0	0	0
[1993, 1999]	александр александрович	Q4522434	Александр Шейн	P2031	начало периода активности	0	0	1998-01-01	0	0	0
[2008, 2009]	александр александрович	Q4240070	Крель, Александр Александрович	P570	дата смерти	0	0	2008-03-13	0	0	0
[1923, 1926]	александр александрович	Q4225552	Ковалёв, Александр Александрович	P569	дата рождения	0	0	1923-11-27	0	0	0
[1975, 1982]	александр александрович	Q4148260	Гребеножко, Александр Александрович	P569	дата рождения	0	0	1976-11-04	0	0	0
[1923, 1926]	александр александрович	Q15071840	Максимов, Александр Александрович (генерал)	P569	дата рождения	0	0	1923-08-29	0	0	0
[1975, 1982]	александр александрович	Q4393841	Реформатский, Александр Александрович	P570	дата смерти	0	0	1978-05-03	0	0	0
[1975, 1982]	александр александрович	Q16631833	Воропаев, Александр Александрович	P569	дата рождения	0	0	1980-04-07	0	0	0
[1962, 1966]	александр александрович	Q16668454	Кузьменков, Александр Александрович	P569	дата рождения	0	0	1962-01-01	0	0	0
[1962, 1966]	александр александрович	Q4334967	Оноприенко, Александр Александрович	P570	дата смерти	0	0	1962-05-29	0	0	0
[1993, 1999]	александр александрович	Q13990552	Александр Александрович Зверев	P569	дата рождения	0	0	1997-04-20	0	0	0
[1923, 1926]	александр александрович	Q205981	Фридман, Александр Александрович	P570	дата смерти	0	0	1925-09-16	0	0	0
[1946, 1950]	александр александрович	Q19613686	Белоусов, Александр Александрович	P569	дата рождения	0	0	1948-01-01	0	0	0
[1975, 1982]	александр александрович	Q364896	Котов, Александр Александрович	P570	дата смерти	0	0	1981-01-08	0	0	0
[2008, 2009]	александр александрович	Q3609537	Тенягин, Александр Александрович	P570	дата смерти	0	0	2008-03-26	0	0	0
[1987, 1991]	александр александрович	Q262916	Огарков, Александр Александрович	P569	дата рождения	0	0	1987-01-27	0	0	0
[1975, 1982]	александр александрович	Q4522434	Александр Шейн	P569	дата рождения	0	0	1976-09-27	0	0	0
[1946, 1950]	александр александрович	Q13028277	Жук, Александр Александрович	P569	дата рождения	0	0	1947-04-01	0	0	0
[1993, 1999]	александр александрович	Q4408629	Саркисов, Александр Александрович	P166	полученные награды	Заслуженный деятель науки Российской Федерации	0	0	0	0	1996-01-01
[1993, 1999]	александр александрович	Q4252770	Лазарев, Александр Александрович	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1996-01-01
[1987, 1991]	александр александрович	Q15303933	Медведев, Александр Александрович (актёр)	P2031	начало периода активности	0	0	1990-01-01	0	0	0
[1937, 1938]	александр александрович	Q4096975	Бронзов, Александр Александрович	P570	дата смерти	0	0	1937-01-01	0	0	0
[1937, 1938]	александр александрович	Q4065395	Андреев, Александр Александрович (протоиерей)	P570	дата смерти	0	0	1937-11-04	0	0	0
[1946, 1950]	александр александрович	Q4197391	Игнатенко, Александр Александрович	P569	дата рождения	0	0	1947-02-02	0	0	0
