Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
1995	а васильев	Q4104611	Васильев, Иван Афанасьевич	P570	дата смерти	0	0	1994-12-31	0	0	0
1979	а вейль	Q323232	Андре Вейль	P166	полученные награды	премия Вольфа по математике	0	0	0	0	1979-01-01
[1993, 1995]	а вейль	Q323232	Андре Вейль	P166	полученные награды	премия Киото в области базовых наук	0	0	0	0	1994-01-01
1997	а ветлугин	Q4053828	А. Ветлугин	P569	дата рождения	0	0	1897-03-08	0	0	0
[2002, 2003]	а воронин	Q215425	Андрей Викторович Воронин	P54	член спортивной команды	сборная Украины по футболу	0	0	2002-01-01	2012-01-01	0
1999	а вышинский	Q155860	Андрей Януарьевич Вышинский	P39	занимаемая должность	Министерство иностранных дел СССР	0	0	1949-03-04	1953-03-05	0
1951	авакян а	Q4055292	Авакян, Абиг Амазаспович	P463	участник организации или клуба	Союз писателей СССР	0	0	1949-01-01	0	0
1948	авакян в	Q4055301	Авакян, Эльвира Викторовна	P569	дата рождения	0	0	1947-06-27	0	0	0
[1983, 1986]	авакян с	Q4055300	Авакян, Ованес Степанович	P570	дата смерти	0	0	1984-03-17	0	0	0
1950	авакян с	Q4055300	Авакян, Ованес Степанович	P569	дата рождения	0	0	1900-11-20	0	0	0
1969	авакян э	Q3165231	Авакян, Эдуард Самвелович	P463	участник организации или клуба	Союз писателей СССР	0	0	1967-01-01	0	0
[2001, 2005]	авангард искусство	Q4306283	Музей искусства авангарда	P571	дата основания/создания/возникновения	0	0	2001-01-01	0	0	0
1943	авангард народный	Q2665255	Народный авангард	P571	дата основания/создания/возникновения	0	0	1943-01-01	0	0	0
[1960, 1962]	авангард национальный	Q790144	Национальный авангард	P571	дата основания/создания/возникновения	0	0	1960-01-01	0	0	0
2005	авангардный джаз	Q790188	авангардный джаз	P571	дата основания/создания/возникновения	0	0	1955-01-01	0	0	0
1932	аванесов в	Q4055364	Аванесов, Варлаам Александрович	P570	дата смерти	0	0	1930-03-16	0	0	0
[1940, 1942]	аванесов и	Q3918013	Аванесов, Рубен Иванович	P1050	состояние здоровья	нарушение слуха	0	0	1940-01-01	0	0
1948	аванесов и	Q3918013	Аванесов, Рубен Иванович	P512	учёная степень	доктор филологических наук	0	0	0	0	1948-01-01
[1965, 1969]	аванесов и	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Академия наук Чехии	0	0	1965-01-01	0	0
[1956, 1960]	аванесов и	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Академия наук СССР	0	0	1958-01-01	0	0
[1947, 1951]	аванесов р	Q3918013	Аванесов, Рубен Иванович	P512	учёная степень	доктор филологических наук	0	0	0	0	1948-01-01
[1963, 1969]	аванесов р	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Академия наук Чехии	0	0	1965-01-01	0	0
[1940, 1941]	аванесов р	Q3918013	Аванесов, Рубен Иванович	P1050	состояние здоровья	нарушение слуха	0	0	1940-01-01	0	0
2008	аванесов р	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Академия наук СССР	0	0	1958-01-01	0	0
1979	аванесов р	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Саксонская академия наук	0	0	1978-04-14	0	0
1979	аванесов р	Q3918013	Аванесов, Рубен Иванович	P463	участник организации или клуба	Академия наук и литературы в Майнце	0	0	1978-01-01	0	0
[1986, 1994]	авария чернобыльский	Q486	Авария на Чернобыльской АЭС	P585	момент времени	0	0	1986-04-26	0	0	0
[1955, 1959]	аввакумов и	Q4055433	Аввакумов, Юрий Игоревич	P569	дата рождения	0	0	1957-07-22	0	0	0
1933	август адольфович	Q4241529	Крогиус, Август Адольфович	P570	дата смерти	0	0	1933-06-29	0	0	0
[2008, 2009]	август антонович	Q17617619	Шидловский, Август Антонович	P570	дата смерти	0	0	2008-10-23	0	0	0
1927	август аррениус	Q80956	Сванте Август Аррениус	P119	место погребения	Старое кладбище Уппсалы	0	0	0	0	1927-10-08
1927	август аррениус	Q80956	Сванте Август Аррениус	P570	дата смерти	0	0	1927-10-02	0	0	0
1944	август в	Q4101665	В августе сорок четвёртого	P840	история происходит в месте	Белорусская Советская Социалистическая Республика	0	0	0	0	1944-01-01
[1964, 1967]	август виктория	Q263545	Августа Виктория Гогенцоллерн-Зигмарингенская	P570	дата смерти	0	0	1966-08-29	0	0	0
1958	август виктория	Q161247	Августа Виктория	P569	дата рождения	0	0	1858-10-22	0	0	0
[1955, 1956]	август винниг	Q106354	Винниг, Август	P166	полученные награды	командорский крест ордена «За заслуги перед Федеративной Республикой Германия»	0	0	0	0	1955-01-01
2006	август год	Q673241	Август 2005 года	P585	момент времени	0	0	2005-08-01	0	0	0
2006	август год	Q270796	Август 2006 года	P585	момент времени	0	0	2006-08-01	0	0	0
[2005, 2009]	август год	Q234643	Август 2007 года	P585	момент времени	0	0	2007-08-01	0	0	0
1948	август карл	Q320537	Тавастшерна, Карл Август	P570	дата смерти	0	0	1898-03-20	0	0	0
[1986, 1990]	август карл	Q1590241	Карл Август Саксен-Веймар-Эйзенахский	P570	дата смерти	0	0	1988-10-14	0	0	0
1948	август карл	Q320537	Тавастшерна, Карл Август	P570	дата смерти	0	0	1898-03-30	0	0	0
1940	август карл	Q215672	Карл Август фон Газе	P570	дата смерти	0	0	1890-01-03	0	0	0
[1986, 1990]	август карл	Q61082	Виттфогель, Карл Август	P570	дата смерти	0	0	1988-05-25	0	0	0
1948	август карл	Q63130	Хильперт, Карл	P570	дата смерти	0	0	1947-02-01	0	0	0
2006	август леша	Q67210	Август Лёш	P569	дата рождения	0	0	1906-10-15	0	0	0
1945	август людвиг	Q1874176	Людвиг Август Мюллер	P570	дата смерти	0	0	1895-03-24	0	0	0
1977	август мюллер	Q16054197	Август Мюллер	P569	дата рождения	0	0	1877-01-03	0	0	0
[1997, 1998]	август мюллер	Q19685033	Август Мюллер	P570	дата смерти	0	0	1997-11-17	0	0	0
[1961, 1966]	август мюллер	Q16054197	Август Мюллер	P570	дата смерти	0	0	1964-12-24	0	0	0
1925	август мюллер	Q4309984	Мюллер, Август (анатом)	P570	дата смерти	0	0	1875-01-01	0	0	0
1925	август мюллер	Q4309986	Август Теодор Мюллер	P570	дата смерти	0	0	1875-10-20	0	0	0
[1961, 1967]	август петрович	Q19915459	Эглит, Август Петрович	P570	дата смерти	0	0	1966-10-10	0	0	0
[2001, 2003]	август петрович	Q4373028	Порк, Август Петрович	P570	дата смерти	0	0	2002-01-01	0	0	0
1996	август понятовский	Q54019	Станислав Август Понятовский	P119	место погребения	собор Святого Иоанна Крестителя	0	0	1995-02-14	0	0
[1987, 1999]	август понятовский	Q54019	Станислав Август Понятовский	P119	место погребения	Троицкий костёл	0	0	1938-01-01	1988-01-01	0
1952	август рудольфович	Q37133218	Август Рудольфович Бернгард	P569	дата рождения	0	0	1852-01-15	0	0	0
1997	август софия	Q60912	София Шарлотта Августа, герцогиня Баварская	P570	дата смерти	0	0	1897-05-04	0	0	0
1934	август тальгеймер	Q66217	Тальгеймер, Август	P569	дата рождения	0	0	1884-03-18	0	0	0
1997	август федорович	Q4302303	Моравиц, Август Фёдорович	P570	дата смерти	0	0	1897-09-16	0	0	0
1942	август фон	Q764972	Август фон Брюкк	P570	дата смерти	0	0	1941-09-08	0	0	0
1942	август фон	Q86573	Август фон Парсеваль	P570	дата смерти	0	0	1942-02-22	0	0	0
1930	август фон	Q216362	Август фон Гёте	P570	дата смерти	0	0	1830-10-28	0	0	0
1930	август фон	Q216362	Август фон Гёте	P570	дата смерти	0	0	1830-10-27	0	0	0
1930	август фон	Q92154	Август фон Ротмунд	P569	дата рождения	0	0	1830-08-01	0	0	0
1930	август фон	Q78951	Август фон Хайек	P570	дата смерти	0	0	1928-06-11	0	0	0
1942	август фон	Q60496	Август фон Гёдрих	P570	дата смерти	0	0	1942-03-16	0	0	0
[1945, 1946]	август фон	Q76909	Август фон Макензен	P570	дата смерти	0	0	1945-11-08	0	0	0
1930	август фон	Q503491	Август фон Адельбург	P569	дата рождения	0	0	1830-01-01	0	0	0
1940	август фридрих	Q1458192	Фридрих Август Гёрин	P570	дата смерти	0	0	1840-09-28	0	0	0
1940	август фридрих	Q68334	Штегеман, Фридрих Август фон	P570	дата смерти	0	0	1840-12-17	0	0	0
1943	август цесарец	Q761055	Цесарец, Август	P570	дата смерти	0	0	1941-07-15	0	0	0
1943	август цесарец	Q761055	Цесарец, Август	P569	дата рождения	0	0	1893-12-04	0	0	0
1971	август четырнадцатый	Q4820509	Август Четырнадцатого	P577	дата публикации	0	0	1971-01-01	0	0	0
1945	август шлегель	Q57281	Август Вильгельм Шлегель	P570	дата смерти	0	0	1845-05-12	0	0	0
1954	августович ларош	Q4254634	Герман Августович Ларош	P570	дата смерти	0	0	1904-10-18	0	0	0
[1965, 1966]	августович степун	Q91137	Степун, Фёдор Августович	P570	дата смерти	0	0	1965-02-23	0	0	0
1938	августович тима	Q4457364	Иван Августович Тиме	P569	дата рождения	0	0	1838-07-11	0	0	0
1992	августовский день	Q4462814	Три августовских дня	P577	дата публикации	0	0	1992-01-01	0	0	0
2008	августовский канал	Q770907	Августовский канал	P1435	статус наследия	Памятник истории (Польша)	0	0	2007-04-25	0	0
[1990, 2003]	августовский кризис	Q221382	Августовский путч	P585	момент времени	0	0	1991-08-01	0	0	0
1992	августовский путч	Q221382	Августовский путч	P585	момент времени	0	0	1991-08-01	0	0	0
1972	авдеев в	Q4055505	Авдеев, Валентин Николаевич	P570	дата смерти	0	0	1972-10-11	0	0	0
1994	авдеев василий	Q4055504	Авдеев, Василий Дмитриевич	P570	дата смерти	0	0	1944-01-01	0	0	0
[1968, 1971]	авдеев иван	Q16487591	Авдеев, Иван Матвеевич	P570	дата смерти	0	0	1970-01-01	0	0	0
1994	авдеев николай	Q4055521	Авдеев, Николай Дмитриевич	P570	дата смерти	0	0	1944-09-02	0	0	0
[1991, 1997]	авдеев николай	Q4055519	Авдеев, Николай Яковлевич	P570	дата смерти	0	0	1996-02-22	0	0	0
[1958, 1961]	авдеевич оцуп	Q4340618	Оцуп, Николай Авдеевич	P570	дата смерти	0	0	1958-12-28	0	0	0
[1960, 1973]	авдеевский коксохимический	Q4055547	Авдеевский коксохимический завод	P571	дата основания/создания/возникновения	0	0	1963-01-01	0	0	0
[1995, 1999]	авдеенко александр	Q4055544	Авдеенко, Александр Остапович	P570	дата смерти	0	0	1996-06-16	0	0	0
1950	авдотья ивановна	Q4141601	Голицына, Авдотья Ивановна	P570	дата смерти	0	0	1850-01-18	0	0	0
[1988, 1989]	авдотья никитична	Q4113096	Борис Павлович Владимиров	P570	дата смерти	0	0	1988-04-08	0	0	0
1943	авдотья яковлевна	Q248977	Панаева, Авдотья Яковлевна	P570	дата смерти	0	0	1893-04-11	0	0	0
1972	аведикт лукьянович	Q4274536	Мазлумов, Аведикт Лукьянович	P570	дата смерти	0	0	1972-09-30	0	0	0
[1957, 1960]	авель и	Q2880212	Мисс Бейкер	P569	дата рождения	0	0	1957-01-01	0	0	0
1956	авен о	Q2632148	Пётр Олегович Авен	P569	дата рождения	0	0	1955-03-16	0	0	0
1923	авенариус в	Q4055616	Василий Петрович Авенариус	P570	дата смерти	0	0	1923-11-09	0	0	0
1960	авенариус г	Q4055615	Авенариус, Георгий Александрович	P570	дата смерти	0	0	1958-06-18	0	0	0
1993	авенир аркадьевич	Q4125613	Воронов, Авенир Аркадьевич	P570	дата смерти	0	0	1992-10-17	0	0	0
2008	авенир михайлович	Q21110613	Новосельцев, Авенир Михайлович	P569	дата рождения	0	0	1908-11-22	0	0	0
[1990, 1993]	авенир петрович	Q4430103	Софьин, Авенир Петрович	P570	дата смерти	0	0	1992-01-01	0	0	0
[1984, 1987]	авербах а	Q4055630	Авербах, Илья Александрович	P570	дата смерти	0	0	1986-01-11	0	0	0
1972	авербах ю	Q434808	Юрий Львович Авербах	P569	дата рождения	0	0	1922-02-08	0	0	0
[1968, 1974]	авербух и	Q1378392	Илья Авербух	P569	дата рождения	0	0	1973-12-18	0	0	0
1950	аверелл гарриман	Q345531	Аверелл Гарриман	P39	занимаемая должность	Special Representative in Europe	Economic Cooperation Administration	0	1948-01-01	1950-01-01	0
1950	аверелл гарриман	Q345531	Аверелл Гарриман	P39	занимаемая должность	Министр торговли США	0	0	1946-10-07	1948-04-22	0
1943	аверелл гарриман	Q345531	Аверелл Гарриман	P39	занимаемая должность	посол США в России	0	0	1943-10-23	1946-01-24	0
[1958, 1960]	аверелл гарриман	Q345531	Аверелл Гарриман	P39	занимаемая должность	губернатор штата Нью-Йорк	0	0	1955-01-01	1958-12-31	0
1994	аверин николай	Q4055643	Аверин, Николай Степанович	P570	дата смерти	0	0	1944-07-27	0	0	0
[1995, 2000]	аверинцев с	Q702032	Сергей Сергеевич Аверинцев	P166	полученные награды	премия доктора Леопольда Лукаса	0	0	0	0	1995-01-01
[1995, 2000]	аверинцев с	Q702032	Сергей Сергеевич Аверинцев	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1996-01-01
[2004, 2006]	аверинцев с	Q702032	Сергей Сергеевич Аверинцев	P570	дата смерти	0	0	2004-02-21	0	0	0
[2003, 2007]	аверинцев сергей	Q702032	Сергей Сергеевич Аверинцев	P570	дата смерти	0	0	2004-02-21	0	0	0
[1973, 1974]	аверкий борисович	Q684141	Аверкий Борисович Аристов	P570	дата смерти	0	0	1973-07-11	0	0	0
2000	аверченко владимир	Q4055679	Аверченко, Владимир Александрович	P569	дата рождения	0	0	1950-07-23	0	0	0
[1988, 1992]	аверьянов а	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Карпаты	0	0	1989-01-01	1989-01-01	0
[1948, 1949]	аверьянов а	Q4055691	Аверьянов, Александр Николаевич	P569	дата рождения	0	0	1948-10-01	0	0	0
[1988, 1992]	аверьянов а	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Океан	0	0	1990-01-01	1994-01-01	0
[1988, 1992]	аверьянов а	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Подолье	0	0	1989-01-01	1989-01-01	0
[1988, 1992]	аверьянов а	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Алмалык	0	0	1988-01-01	1988-01-01	0
[1988, 1992]	аверьянов а	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Волынь	0	0	1988-01-01	1989-01-01	0
[2001, 2004]	аверьянов александр	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Химки	0	0	2001-01-01	2003-01-01	0
1995	аверьянов александр	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Океан	0	0	1990-01-01	1994-01-01	0
1995	аверьянов александр	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Крылья Советов	0	0	1994-01-01	1998-01-01	0
1995	аверьянов александр	Q21392764	Александр Олегович Аверьянов	P512	учёная степень	кандидат биологических наук	0	0	0	0	1994-01-01
[2001, 2004]	аверьянов александр	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Волгарь	0	0	2003-01-01	2003-01-01	0
[2001, 2004]	аверьянов александр	Q4055687	Аверьянов, Александр Александрович	P54	член спортивной команды	Алания	0	0	2000-01-01	2001-01-01	0
[1954, 1963]	аверьянов в	Q4055703	Аверьянов, Леонид Владимирович	P569	дата рождения	0	0	1955-01-01	0	0	0
[1953, 1960]	аверьянов л	Q4055703	Аверьянов, Леонид Владимирович	P569	дата рождения	0	0	1955-01-01	0	0	0
[1972, 1976]	аверьянов н	Q4055691	Аверьянов, Александр Николаевич	P54	член спортивной команды	СК Одесса	0	0	1972-01-01	1972-01-01	0
1976	аверьянов н	Q4055691	Аверьянов, Александр Николаевич	P54	член спортивной команды	Заря	0	0	1975-01-01	1975-01-01	0
1976	аверьянов н	Q4055691	Аверьянов, Александр Николаевич	P54	член спортивной команды	Локомотив	0	0	1976-01-01	1976-01-01	0
1994	аверьянов николай	Q4055706	Аверьянов, Николай Яковлевич	P569	дата рождения	0	0	1894-11-18	0	0	0
[1956, 1959]	аветик исаакян	Q254988	Аветик Саакович Исаакян	P570	дата смерти	0	0	1957-10-17	0	0	0
1975	аветик исаакян	Q254988	Аветик Саакович Исаакян	P569	дата рождения	0	0	1875-10-31	0	0	0
1959	аветис айрапетович	Q4209047	Калантар, Аветис Айрапетович	P569	дата рождения	0	0	1859-09-13	0	0	0
1972	аветисян а	Q4055721	Аветисян, Арсен Альбертович	P569	дата рождения	0	0	1971-05-27	0	0	0
[1953, 1959]	аветисян а	Q4055720	Аветисян, Ара Сергеевич	P569	дата рождения	0	0	1958-09-14	0	0	0
1972	аветисян а	Q1071772	Авет Маркосович Аветисян	P570	дата смерти	0	0	1971-03-29	0	0	0
[1975, 1977]	аветисян м	Q1971520	Минас Карапетович Аветисян	P570	дата смерти	0	0	1975-02-23	0	0	0
[1983, 1991]	авиакатастрофа в	Q211087	Взрыв Boeing 747 над Локерби 21 декабря 1988 года	P585	момент времени	0	0	1988-12-21	0	0	0
[1993, 1997]	авиакатастрофа под	Q118373	Столкновение двух самолётов над Дели 12 ноября 1996 года	P585	момент времени	0	0	1996-11-12	0	0	0
[2003, 2009]	авиаконструктор яковлев	Q4471131	Улица Авиаконструктора Яковлева	P138	названо в честь	Усиевич, Григорий Александрович	0	0	1925-01-01	2006-02-21	0
[2003, 2009]	авиаконструктор яковлев	Q4471131	Улица Авиаконструктора Яковлева	P138	названо в честь	Александр Сергеевич Яковлев	0	0	2006-02-21	0	0
1940	авиаремонтный завод	Q4028573	121 авиационный ремонтный завод	P571	дата основания/создания/возникновения	0	0	1940-01-01	0	0	0
2007	авиастроительный корпорация	Q1136226	Объединённая авиастроительная корпорация	P571	дата основания/создания/возникновения	0	0	2006-02-01	0	0	0
[1931, 1945]	авиационный завод	Q392451	Воронежское акционерное самолётостроительное общество	P571	дата основания/создания/возникновения	0	0	1932-03-01	0	0	0
[1931, 1945]	авиационный завод	Q641230	Иркутский авиационный завод	P571	дата основания/создания/возникновения	0	0	1934-01-01	0	0	0
1942	авиационный завод	Q782912	Авиакор	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1923, 1927]	авиационный завод	Q3543800	Харьковский авиационный завод	P571	дата основания/создания/возникновения	0	0	1926-01-01	0	0	0
[1931, 1945]	авиационный завод	Q4408460	Саратовский авиационный завод	P571	дата основания/создания/возникновения	0	0	1937-01-01	0	0	0
[1931, 1945]	авиационный завод	Q392438	Улан-Удэнский авиационный завод	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
[1923, 1927]	авиационный завод	Q734775	Смоленский авиационный завод	P571	дата основания/создания/возникновения	0	0	1926-01-01	0	0	0
1943	авиационный институт	Q4406400	Самарский государственный аэрокосмический университет	P571	дата основания/создания/возникновения	0	0	1942-01-01	0	0	0
[1930, 1940]	авиационный институт	Q171249	Национальный аэрокосмический университет имени Н. Е. Жуковского	P571	дата основания/создания/возникновения	0	0	1930-01-01	0	0	0
[1970, 1977]	авиационный институт	Q4207816	Казанский национальный исследовательский технический университет имени А. Н. Туполева	P138	названо в честь	Андрей Николаевич Туполев	0	0	1973-01-01	0	0
1934	авиационный институт	Q2387454	Национальный авиационный университет	P571	дата основания/создания/возникновения	0	0	1933-01-01	0	0	0
1934	авиационный институт	Q4401554	Рыбинский государственный авиационный технический университет имени П. А. Соловьёва	P571	дата основания/создания/возникновения	0	0	1932-01-01	0	0	0
1943	авиационный институт	Q1963516	Уфимский государственный авиационный технический университет	P138	названо в честь	Григорий Константинович Орджоникидзе	0	0	1942-01-01	2011-01-01	0
[1945, 1947]	авиационный институт	Q1719898	Московский авиационный институт	P166	полученные награды	орден Ленина	0	0	0	0	1945-01-01
[1967, 1968]	авиационный институт	Q4207816	Казанский национальный исследовательский технический университет имени А. Н. Туполева	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1967-01-01
1934	авиационный институт	Q1963516	Уфимский государственный авиационный технический университет	P571	дата основания/создания/возникновения	0	0	1932-01-01	0	0	0
1934	авиационный институт	Q4207816	Казанский национальный исследовательский технический университет имени А. Н. Туполева	P571	дата основания/создания/возникновения	0	0	1932-03-05	0	0	0
[1930, 1940]	авиационный институт	Q1719898	Московский авиационный институт	P571	дата основания/создания/возникновения	0	0	1930-08-29	0	0	0
[1993, 2001]	авиационный колледж	Q2065467	Эстонская авиационная академия	P571	дата основания/создания/возникновения	0	0	1993-01-01	0	0	0
[1936, 1940]	авиационный командование	Q3073718	Атлантика (авиационное командование)	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
[1930, 1946]	авиационный промышленность	Q4313339	Народный комиссариат авиационной промышленности СССР	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
1963	авиационный станция	Q4055824	Авиационная (станция)	P1619	дата официального открытия	0	0	1963-01-01	0	0	0
[1932, 1935]	авиационный школа	Q662071	Липецкий авиацентр	P576	дата прекращения существования	0	0	1933-09-15	0	0	0
[1932, 1935]	авиационный школа	Q3577870	Авиационная школа	P571	дата основания/создания/возникновения	0	0	1933-01-01	0	0	0
1943	авиация дальний	Q4055881	Авиация дальнего действия СССР	P571	дата основания/создания/возникновения	0	0	1942-01-01	0	0	0
[1992, 1997]	авиация день	Q633178	Международный день гражданской авиации	P571	дата основания/создания/возникновения	0	0	1994-01-01	0	0	0
[1994, 2000]	авигдор либерман	Q58311	Авигдор Либерман	P39	занимаемая должность	депутат кнессета	0	0	1999-06-07	2000-02-01	0
1942	авила камачо	Q315626	Авила Камачо, Мануэль	P39	занимаемая должность	президент Мексики	0	0	1940-12-01	1946-11-30	0
[1955, 1956]	авила камачо	Q315626	Авила Камачо, Мануэль	P570	дата смерти	0	0	1955-10-13	0	0	0
[1947, 1956]	авилов и	Q4055907	Авилов, Михаил Иванович	P570	дата смерти	0	0	1954-04-14	0	0	0
2003	авиньонский девица	Q910199	Авиньонские девицы	P793	ключевое событие	реставрация	0	0	2003-01-01	2004-01-01	0
1997	авиньонский фестиваль	Q473423	Авиньонский фестиваль	P571	дата основания/создания/возникновения	0	0	1947-01-01	0	0	0
1952	авксентий цагарели	Q3649015	Авксентий Антонович Цагарели	P570	дата смерти	0	0	1902-08-25	0	0	0
[1996, 2001]	авнер яковлевич	Q4192317	Зись, Авнер Яковлевич	P570	дата смерти	0	0	1997-09-05	0	0	0
[1980, 1986]	авось и	Q4534600	Юнона и Авось	P577	дата публикации	0	0	1981-07-09	0	0	0
[1994, 2000]	авраам бург	Q736237	Авраам Бург	P39	занимаемая должность	депутат кнессета	0	0	1988-11-21	1995-07-05	0
2000	авраам бург	Q736237	Авраам Бург	P39	занимаемая должность	спикер кнессета	0	0	1999-07-06	2003-02-17	0
2000	авраам бург	Q736237	Авраам Бург	P39	занимаемая должность	депутат кнессета	0	0	1999-06-07	2004-06-28	0
1923	авраам исаак	Q330110	Кук, Авраам Ицхак	P39	занимаемая должность	Главный раввинат Израиля	Британский мандат в Палестине	0	1921-01-01	1935-01-01	0
1923	авраам исаак	Q330110	Кук, Авраам Ицхак	P39	занимаемая должность	Главный раввинат Израиля	ашкеназы	0	1921-01-01	1935-01-01	0
1942	авраам линкольн	Q91	Авраам Линкольн	P39	занимаемая должность	член палаты представителей Иллинойса	0	0	1834-01-01	1842-01-01	0
2009	авраам шленский	Q373167	Шлёнский, Авраам	P166	полученные награды	литературная премия имени Бялика	0	0	0	0	1959-01-01
[1966, 1968]	авраам шленский	Q373167	Шлёнский, Авраам	P166	полученные награды	Премия Израиля	0	0	0	0	1967-01-01
2009	авраам шлионский	Q373167	Шлёнский, Авраам	P166	полученные награды	литературная премия имени Бялика	0	0	0	0	1959-01-01
1991	авраамий павлович	Q4182966	Авраамий Павлович Завенягин	P410	воинское звание	старший майор государственной безопасности	0	0	1941-07-09	0	0
1979	аврорин в	Q4056073	Аврорин, Валентин Александрович	P570	дата смерти	0	0	1977-02-26	0	0	0
1967	австралийский доллар	Q259502	австралийский доллар	P31	это частный случай понятия	десятичная валюта	0	0	1966-02-14	0	0
[1949, 1950]	австралийский союз	Q408	Австралия	P6	глава правительства	Мензис, Роберт	0	0	1949-12-19	1966-01-26	0
1942	австралийский союз	Q408	Австралия	P6	глава правительства	Кёртин, Джон	0	0	1941-10-07	1945-07-05	0
[1977, 1979]	австралийский союз	Q408	Австралия	P35	глава государства	Керр, Джон	0	0	1974-07-11	1977-12-07	0
[1952, 1953]	австралийский союз	Q408	Австралия	P35	глава государства	Елизавета II	0	0	1952-02-06	0	0
[1956, 1958]	австралийский союз	Q408	Австралия	P463	участник организации или клуба	Международная финансовая корпорация	0	0	1956-07-20	0	0
1942	австралийский союз	Q408	Австралия	P6	глава правительства	Мензис, Роберт	0	0	1939-04-26	1941-08-29	0
[1999, 2000]	австралийский союз	Q408	Австралия	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1999-02-10	0	0
[1923, 1928]	австралийский союз	Q408	Австралия	P36	столица	Канберра	0	0	1927-01-01	0	0
[1923, 1928]	австралийский союз	Q408	Австралия	P36	столица	Мельбурн	0	0	1901-01-01	1927-01-01	0
[1952, 1953]	австралийский союз	Q408	Австралия	P530	дипломатические отношения	Германия	0	0	1952-01-01	0	0
