Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1963, 1969]	абдель рахман	Q317420	Абдель Рахман Арьяни	P39	занимаемая должность	президент Йеменской Арабской Республики	0	0	1967-11-05	1974-06-13	0
[1963, 1969]	абдель рахман	Q307393	Абдель Рахман Ареф	P39	занимаемая должность	премьер-министр Ирака	0	0	1967-05-10	1967-07-10	0
[1963, 1969]	абдель рахман	Q307393	Абдель Рахман Ареф	P39	занимаемая должность	президент Ирака	0	0	1966-04-16	1968-07-17	0
[1963, 1969]	абдель рахман	Q307393	Абдель Рахман Ареф	P39	занимаемая должность	премьер-министр Ирака	0	0	1967-05-10	1968-07-10	0
[1964, 1968]	абдель салям	Q307494	Абдул Салам Ареф	P39	занимаемая должность	президент Ирака	0	0	1963-02-08	1966-04-13	0
[1964, 1968]	абдель салям	Q307494	Абдул Салам Ареф	P570	дата смерти	0	0	1966-04-13	0	0	0
[1970, 1980]	абдель фаттах	Q307211	Исмаил, Абдель Фаттах	P39	занимаемая должность	President of South Yemen	0	0	1970-01-01	1980-04-21	0
[1986, 1988]	абдель фаттах	Q307211	Исмаил, Абдель Фаттах	P570	дата смерти	0	0	1986-01-13	0	0	0
[1967, 1968]	абдель хаким	Q307226	Абдель Хаким Амер	P570	дата смерти	0	0	1967-09-14	0	0	0
[1999, 2004]	абдельазиз бутефлик	Q57308	Абдель Азиз Бутефлика	P39	занимаемая должность	президент Алжира	0	0	1999-04-27	2019-04-02	0
[1999, 2004]	абдельазиз бутефлик	Q57308	Абдель Азиз Бутефлика	P39	занимаемая должность	председатель Организации африканского единства	0	0	1999-07-12	2000-07-10	0
[1983, 1988]	абди ипекчи	Q308162	Абди Ипекчи Арена	P1619	дата официального открытия	0	0	1986-01-01	0	0	0
[1995, 1999]	абдильд тажибай	Q4449728	Тажибаев, Абдильда	P570	дата смерти	0	0	1998-01-01	0	0	0
[1986, 1987]	абду диуф	Q219728	Диуф, Абду	P39	занимаемая должность	председатель Организации африканского единства	0	0	1985-07-18	1986-07-28	0
[1980, 1981]	абду диуф	Q219728	Диуф, Абду	P39	занимаемая должность	Prime Minister of Senegal	0	0	1970-02-26	1980-12-31	0
[1998, 2000]	абдул ахад	Q4665255	Абдул Ахад Карзай	P570	дата смерти	0	0	1999-07-14	0	0	0
[1971, 1972]	абдул джаббар	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Самый ценный игрок НБА	0	0	0	0	1971-01-01
[1971, 1972]	абдул джаббар	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1971-01-01
[1971, 1972]	абдул джаббар	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Самый ценный игрок финала НБА	0	0	0	0	1971-01-01
[1999, 2005]	абдул кадир	Q310773	Абдул Кадыр Хан	P166	полученные награды	Орден «Нишан-е-Имтияз»	0	0	0	0	1999-03-23
[2000, 2006]	абдул калам	Q9513	Абдул Калам	P39	занимаемая должность	президент Индии	0	0	2002-07-25	2007-07-25	0
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Самый ценный игрок финала НБА	0	0	0	0	1985-01-01
[1976, 1977]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1976-01-01
[1976, 1977]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Самый ценный игрок НБА	0	0	0	0	1976-01-01
[1973, 1974]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1973-01-01
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Спортсмен года по версии Sports Illustrated	0	0	0	0	1985-01-01
[1973, 1974]	абдул карим	Q4665465	Абдул Карим	P570	дата смерти	0	0	1973-12-22	0	0	0
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд защиты НБА	0	0	0	0	1981-01-01
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1984-01-01
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P1830	владеет	музыкальный альбом	0	0	0	0	1983-01-01
[1981, 1986]	абдул карим	Q179051	Карим Абдул-Джаббар	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1981-01-01
[1961, 1967]	абдул керим	Q299732	Касем, Абдель Керим	P570	дата смерти	0	0	1963-02-09	0	0	0
[1961, 1967]	абдул керим	Q299732	Касем, Абдель Керим	P39	занимаемая должность	премьер-министр Ирака	0	0	1958-07-14	1963-02-08	0
[1960, 1962]	абдул малик	Q4288752	Межидов, Абдул-Малик Хасмагомедович	P569	дата рождения	0	0	1961-02-13	0	0	0
[1956, 1961]	абдул муис	Q1401053	Муис, Абдул	P570	дата смерти	0	0	1959-06-17	0	0	0
[1989, 1991]	абдул рахим	Q4495350	Хан, Абдул Рахим	P570	дата смерти	0	0	1990-02-28	0	0	0
[1956, 1960]	абдул рахман	Q4665623	Абдул Рахман	P569	дата рождения	0	0	1959-05-28	0	0	0
[1962, 1966]	абдул рахман	Q317395	Рахман, Абдул (Джоэль)	P569	дата рождения	0	0	1965-01-01	0	0	0
[1956, 1960]	абдул рахман	Q296317	Абдул Рахман	P39	занимаемая должность	премьер-министров Малайзии	0	0	1955-08-01	1957-08-31	0
[1980, 1984]	абдул рахман	Q296317	Абдул Рахман	P166	полученные награды	Международная премия короля Фейсала за служение исламу	0	0	0	0	1983-01-01
[1956, 1960]	абдул рахман	Q296317	Абдул Рахман	P39	занимаемая должность	премьер-министров Малайзии	0	0	1957-08-31	1970-09-22	0
[1980, 1984]	абдул рахман	Q4182465	Забихи, Абдул Рахман	P570	дата смерти	0	0	1980-01-01	0	0	0
[2001, 2003]	абдул рахман	Q224534	Абдул Рахман	P570	дата смерти	0	0	2002-02-14	0	0	0
[1956, 1960]	абдул рахман	Q296317	Абдул Рахман	P39	занимаемая должность	министр иностранных дел Малайзии	0	0	1957-08-31	1959-02-02	0
[1960, 1962]	абдул хак	Q2993002	Хак, Абдул	P570	дата смерти	0	0	1961-08-16	0	0	0
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1993-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1996-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд защиты НБА	0	0	0	0	1996-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд защиты НБА	0	0	0	0	1997-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1997-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Самый ценный игрок НБА	0	0	0	0	1994-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Самый ценный игрок финала НБА	0	0	0	0	1994-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд защиты НБА	0	0	0	0	1993-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд защиты НБА	0	0	0	0	1994-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1995-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1994-01-01
[1982, 1984]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Самый выдающийся игрок баскетбольного турнира NCAA	0	0	0	0	1983-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Лучший оборонительный игрок НБА	0	0	0	0	1994-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Best NBA Player ESPY Award	0	0	0	0	1995-01-01
[1986, 1987]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Сборная всех звёзд НБА	0	0	0	0	1986-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Лучший оборонительный игрок НБА	0	0	0	0	1993-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Самый ценный игрок финала НБА	0	0	0	0	1995-01-01
[1993, 1998]	абдул хаким	Q273256	Оладжьювон, Хаким	P166	полученные награды	Best NBA Player ESPY Award	0	0	0	0	1996-01-01
[1986, 1988]	абдул халим	Q2978474	Халим, Абдул	P570	дата смерти	0	0	1987-06-07	0	0	0
[1938, 1942]	абдул хамид	Q4054452	Абдельхамид Шараф	P569	дата рождения	0	0	1939-07-08	0	0	0
[2002, 2006]	абдулла ii	Q57464	Абдалла II	P166	полученные награды	Большой крест в специальном исполнении ордена «За заслуги перед Федеративной Республикой Германия»	0	0	0	0	2002-10-21
[2003, 2005]	абдулла ахмад	Q272588	Абдулла Ахмад Бадави	P39	занимаемая должность	заместитель премьер-министра Малайзии	0	0	1999-01-29	2003-10-31	0
[2003, 2005]	абдулла ахмад	Q272588	Абдулла Ахмад Бадави	P39	занимаемая должность	премьер-министров Малайзии	0	0	2003-10-31	2009-04-03	0
[2003, 2005]	абдулла ахмад	Q272588	Абдулла Ахмад Бадави	P39	занимаемая должность	генеральный секретарь Движения неприсоединения	0	0	2003-10-31	2006-09-15	0
[2002, 2009]	абдулла гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	премьер-министр Турции	0	0	2002-11-18	2003-03-14	0
[2002, 2009]	абдулла гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	член Великого национального собрания Турции	0	0	1991-01-01	2007-01-01	0
[2002, 2009]	абдулла гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	вице-премьер-министр Турции	0	0	2003-03-28	2007-08-28	0
[2002, 2009]	абдулла гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	президент Турции	0	0	2007-08-28	2014-08-28	0
[1958, 1960]	абдулла шаиг	Q2478889	Абдулла Шаиг	P570	дата смерти	0	0	1959-07-24	0	0	0
[1957, 1961]	абдулла шаик	Q2478889	Абдулла Шаиг	P570	дата смерти	0	0	1959-07-24	0	0	0
[1953, 1974]	абдуллаев м	Q1703628	Хабиб Мухаммедович Абдуллаев	P570	дата смерти	0	0	1962-06-20	0	0	0
[1956, 1961]	абдуллаев ш	Q4054578	Абдуллаев, Шамшад Маджитович	P569	дата рождения	0	0	1957-11-01	0	0	0
[2001, 2009]	абдуллах гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	вице-премьер-министр Турции	0	0	2003-03-28	2007-08-28	0
[2001, 2009]	абдуллах гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	премьер-министр Турции	0	0	2002-11-18	2003-03-14	0
[2001, 2009]	абдуллах гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	президент Турции	0	0	2007-08-28	2014-08-28	0
[2001, 2009]	абдуллах гюль	Q42852	Абдулла Гюль	P39	занимаемая должность	член Великого национального собрания Турции	0	0	1991-01-01	2007-01-01	0
[2000, 2008]	абдуллахи ахмед	Q215585	Абдуллахи Юсуф Ахмед	P39	занимаемая должность	президент Сомали	0	0	2004-10-14	2008-12-29	0
[1969, 1973]	абдуллин и	Q4054591	Мансур Идиатович Абдуллин	P166	полученные награды	Отличник народного просвещения РСФСР	0	0	0	0	1970-01-01
[1977, 1986]	абдуллин и	Q4054591	Мансур Идиатович Абдуллин	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-04-06
[1988, 1989]	абдуллин м	Q4054599	Абдуллин, Ришат Мукимович	P570	дата смерти	0	0	1988-11-12	0	0	0
[1989, 1992]	абдулович искандер	Q181573	Фазиль Абдулович Искандер	P166	полученные награды	Государственная премия СССР	0	0	0	0	1989-01-01
[1998, 2002]	абдуррахман вахид	Q76167	Абдуррахман Вахид	P39	занимаемая должность	президент Индонезии	0	0	1999-10-20	2001-07-23	0
[1971, 1976]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	премия памяти Роберта Оппенгеймера	0	0	0	0	1971-01-01
[1980, 1984]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	Большая золотая медаль имени М. В. Ломоносова	0	0	0	0	1983-01-01
[1996, 1999]	абдус сало	Q28189	Абдус Салам	P570	дата смерти	0	0	1996-11-21	0	0	0
[1986, 1987]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	honorary doctor of the University of Science and Technology of China	0	0	0	0	1986-01-01
[1980, 1984]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	Бейкеровская лекция	0	0	0	0	1980-01-01
[1961, 1963]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	медаль и премия Максвелла	0	0	0	0	1962-01-01
[1980, 1984]	абдус сало	Q28189	Абдус Салам	P166	полученные награды	почётный доктор Мадридского университета Комплутенсе	0	0	0	0	1983-01-01
[1957, 1958]	абдусалом дехотеть	Q15686067	Дехоти, Абдусалом Пирмухаммад-заде	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1957-01-01
[1960, 1961]	абеба бикила	Q52596	Абебе Бикила	P1000	рекорд	мировой рекорд в марафоне	0	0	1960-09-10	1963-02-17	0
[1963, 1968]	абейд карум	Q318310	Абейд Амани Каруме	P39	занимаемая должность	президент Занзибара	0	0	1964-01-12	1972-04-07	0
[1963, 1968]	абейд карум	Q318310	Абейд Амани Каруме	P39	занимаемая должность	вице-президент Танзании	0	0	1964-01-01	1972-01-01	0
[1944, 1949]	абель о	Q78571	Отенио Абель	P570	дата смерти	0	0	1946-07-04	0	0	0
[2005, 2007]	абинский район	Q4326524	Новый	P131	административно-территориальная единица	Холмское сельское поселение	0	0	2006-01-01	0	0
[2005, 2007]	абинский район	Q4237377	Кравченко	P131	административно-территориальная единица	Холмское сельское поселение	0	0	2006-01-01	0	0
[2005, 2007]	абинский район	Q4349322	Первомайский	P131	административно-территориальная единица	Холмское сельское поселение	0	0	2006-01-01	0	0
[2000, 2007]	абишевич назарбаев	Q57394	Нурсултан Абишевич Назарбаев	P166	полученные награды	honorary doctor of the Peking University	0	0	0	0	2002-01-01
[1989, 1991]	абишевич назарбаев	Q57394	Нурсултан Абишевич Назарбаев	P39	занимаемая должность	Премьер-министр Казахстана	0	0	1984-03-22	1989-07-27	0
[2001, 2005]	абрам акимович	Q4141241	Гозенпуд, Абрам Акимович	P570	дата смерти	0	0	2004-06-02	0	0	0
[1993, 1998]	абрам аронович	Q4443008	Столяр, Абрам Аронович	P570	дата смерти	0	0	1993-05-06	0	0	0
[1980, 1983]	абрам борисович	Q4150965	Грушко, Абрам Борисович	P570	дата смерти	0	0	1980-03-15	0	0	0
[1992, 1998]	абрам борисович	Q16656713	Кабаков, Абрам Борисович	P570	дата смерти	0	0	1993-01-01	0	0	0
[1992, 1998]	абрам борисович	Q4371313	Поляк, Абрам Борисович	P570	дата смерти	0	0	1996-01-01	0	0	0
[1989, 1990]	абрам борисович	Q4134871	Абрам Борисович Гейро	P570	дата смерти	0	0	1989-06-08	0	0	0
[1964, 1968]	абрам борисович	Q20251189	Шапиро, Абрам Борисович	P570	дата смерти	0	0	1966-07-25	0	0	0
[1981, 1983]	абрам григорьевич	Q4241405	Кричевский, Абрам Григорьевич	P570	дата смерти	0	0	1982-01-08	0	0	0
[1924, 1928]	абрам григорьевич	Q4390137	Раскин, Абрам Григорьевич	P569	дата рождения	0	0	1924-01-22	0	0	0
[1924, 1928]	абрам григорьевич	Q4171252	Духан, Абрам Григорьевич	P569	дата рождения	0	0	1924-03-06	0	0	0
[1974, 1979]	абрам григорьевич	Q24018197	Танкилевич, Абрам Григорьевич	P570	дата смерти	0	0	1975-01-01	0	0	0
[1977, 1980]	абрам давыдович	Q4259245	Лерман, Абрам Давыдович	P570	дата смерти	0	0	1979-04-01	0	0	0
[1992, 1996]	абрам зиновьевич	Q4128304	Вулис, Абрам Зиновьевич	P570	дата смерти	0	0	1993-01-01	0	0	0
[1972, 1977]	абрам ильич	Q4254230	Лапиров, Абрам Ильич	P570	дата смерти	0	0	1975-01-01	0	0	0
[1987, 1991]	абрам ильич	Q4111479	Винберг, Абрам Ильич	P570	дата смерти	0	0	1989-01-01	0	0	0
[1943, 1945]	абрам исаакович	Q2916052	Рабинович, Абрам Исаакович	P570	дата смерти	0	0	1943-11-07	0	0	0
[1988, 1993]	абрам исаакович	Q4154438	Дамский, Абрам Исаакович	P570	дата смерти	0	0	1988-01-01	0	0	0
[1943, 1945]	абрам исаакович	Q18278510	Тарнопольский, Абрам Исаакович	P570	дата смерти	0	0	1944-07-27	0	0	0
[1937, 1940]	абрам лазаревич	Q4138294	Гилинский, Абрам Лазаревич	P570	дата смерти	0	0	1939-02-26	0	0	0
[1982, 1983]	абрам львович	Q4492602	Фрейдин, Абрам Львович	P570	дата смерти	0	0	1982-12-03	0	0	0
[2004, 2008]	абрам львович	Q4526770	Абрам Львович Штейн	P570	дата смерти	0	0	2004-12-20	0	0	0
[1948, 1950]	абрам михайлович	Q2062937	Луфер, Абрам Михайлович	P570	дата смерти	0	0	1948-07-13	0	0	0
[1953, 1958]	абрам михайлович	Q1987911	Драгомиров, Абрам Михайлович	P570	дата смерти	0	0	1955-12-09	0	0	0
[1962, 1964]	абрам моисеевич	Q4187886	Заславский, Абрам Моисеевич	P570	дата смерти	0	0	1962-01-01	0	0	0
