Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1966, 1971]	а ахматова	Q80440	Анна Андреевна Ахматова	P2032	окончание периода активности	0	0	1966-01-01	0	0	0
[1966, 1971]	а ахматова	Q80440	Анна Андреевна Ахматова	P570	дата смерти	0	0	1966-03-05	0	0	0
[1966, 1971]	а ахматова	Q80440	Анна Андреевна Ахматова	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1966-01-01
[1980, 1981]	а бабанов	Q4074202	Александр Анатольевич Бабанов	P54	член спортивной команды	Крылья Советов	0	0	1980-01-01	1981-01-01	0
[1984, 1986]	а бабкин	Q4074457	Бабкин, Михаил Анатольевич	P69	учебное заведение	Физический факультет МГУ	0	0	1984-01-01	1993-01-01	0
[2007, 2009]	а бабкин	Q4074457	Бабкин, Михаил Анатольевич	P803	учёное звание	доцент	0	0	2007-01-01	0	0
[2007, 2009]	а бабкин	Q4074457	Бабкин, Михаил Анатольевич	P512	учёная степень	доктор исторических наук	0	0	0	0	2007-10-17
[1937, 1938]	а бадья	Q311005	Ален Бадью	P569	дата рождения	0	0	1937-01-17	0	0	0
[1985, 1989]	а баженов	Q2412010	Никита Александрович Баженов	P569	дата рождения	0	0	1985-02-01	0	0	0
[1946, 1947]	а байков	Q4075571	Александр Байков	P570	дата смерти	0	0	1946-04-06	0	0	0
[2001, 2004]	а баранов	Q4077722	Баранов, Андрей Владимирович	P570	дата смерти	0	0	2003-08-02	0	0	0
[1950, 1955]	а барон	Q4078446	Барон, Алексей Владимирович	P569	дата рождения	0	0	1954-02-24	0	0	0
[1967, 1969]	а баталов	Q4079292	Баталов, Игорь Адольфович	P569	дата рождения	0	0	1967-06-02	0	0	0
[1997, 1998]	а безродный	Q2423547	Артём Анатольевич Безродный	P54	член спортивной команды	Байер 04	0	0	1997-01-01	1998-01-01	0
[1997, 1998]	а безродный	Q2423547	Артём Анатольевич Безродный	P54	член спортивной команды	Спартак	0	0	1997-01-01	1997-01-01	0
[2000, 2008]	а бек	Q4081270	Бек, Татьяна Александровна	P570	дата смерти	0	0	2005-02-07	0	0	0
[1949, 1950]	а бек	Q4081270	Бек, Татьяна Александровна	P569	дата рождения	0	0	1949-04-21	0	0	0
[1972, 1974]	а беккер	Q203715	Густаво Адольфо Беккер	P119	место погребения	Anunciation Church, Seville	0	0	1972-01-01	0	0
[2002, 2004]	а белкин	Q4082048	Белкин, Арон Исаакович	P570	дата смерти	0	0	2003-04-27	0	0	0
[1943, 1944]	а белобородов	Q382059	Афанасий Павлантьевич Белобородов	P166	полученные награды	орден Кутузова II степени	0	0	0	0	1943-02-08
[1943, 1944]	а белобородов	Q382059	Афанасий Павлантьевич Белобородов	P166	полученные награды	орден Суворова II степени	0	0	0	0	1943-09-22
[1972, 1975]	а белобородов	Q382059	Афанасий Павлантьевич Белобородов	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1973-01-30
[1989, 1994]	а белов	Q4082228	Юрий Белов	P570	дата смерти	0	0	1991-12-31	0	0	0
[2001, 2003]	а белозеров	Q4082481	Белозёров, Александр Николаевич	P54	член спортивной команды	Лада-Тольятти	0	0	2001-01-01	2003-01-01	0
[2001, 2003]	а белозеров	Q4082481	Белозёров, Александр Николаевич	P54	член спортивной команды	молодёжная сборная России по футболу	0	0	2002-01-01	2003-01-01	0
[1952, 1953]	а белоус	Q4082833	Белоусов, Александр Васильевич (генерал)	P569	дата рождения	0	0	1952-09-08	0	0	0
[2007, 2009]	а белый	Q4083038	Белый, Алексей Петрович	P39	занимаемая должность	народный депутат Украины	0	0	2006-05-25	2007-11-23	0
[2007, 2009]	а белый	Q4083038	Белый, Алексей Петрович	P39	занимаемая должность	народный депутат Украины	0	0	2007-11-23	2012-12-12	0
[1968, 1973]	а белявский	Q352413	Александр Генрихович Белявский	P2962	шахматный титул	мастер спорта СССР по шахматам	0	0	1969-01-01	0	0
[1947, 1952]	а беляев	Q4083443	Беляев, Леонид Андреевич	P569	дата рождения	0	0	1948-03-17	0	0	0
[1959, 1961]	а бенуа	Q319861	Александр Николаевич Бенуа	P570	дата смерти	0	0	1960-02-09	0	0	0
[1959, 1961]	а бенуа	Q319861	Александр Николаевич Бенуа	P937	место активности	Париж	0	0	1926-01-01	1960-01-01	0
[1948, 1949]	а бердяев	Q184656	Николай Александрович Бердяев	P570	дата смерти	0	0	1948-03-23	0	0	0
[1948, 1949]	а бердяев	Q184656	Николай Александрович Бердяев	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1948-01-01
[1948, 1949]	а бердяев	Q184656	Николай Александрович Бердяев	P570	дата смерти	0	0	1948-03-24	0	0	0
[1962, 1963]	а берлин	Q4084981	Павел Абрамович Берлин	P570	дата смерти	0	0	1962-04-12	0	0	0
[1955, 1956]	а бета	Q155794	Ханс Бете	P166	полученные награды	медаль имени Макса Планка	0	0	0	0	1955-01-01
[1963, 1968]	а бета	Q155794	Ханс Бете	P166	полученные награды	премия Румфорда	0	0	0	0	1963-01-01
[1963, 1968]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1965-01-01
[1947, 1951]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1949-01-01
[1947, 1951]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1950-01-01
[1963, 1968]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1966-01-01
[1947, 1951]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1948-01-01
[1958, 1959]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1958-01-01
[1990, 1991]	а бета	Q155794	Ханс Бете	P166	полученные награды	медаль Оскара Клейна	0	0	0	0	1990-01-01
[1963, 1968]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1964-01-01
[1955, 1956]	а бета	Q155794	Ханс Бете	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1955-01-01
[1963, 1968]	а бета	Q155794	Ханс Бете	P166	полученные награды	Нобелевская премия по физике	0	0	0	0	1967-01-01
[1947, 1951]	а бета	Q155794	Ханс Бете	P166	полученные награды	медаль Генри Дрейпера	0	0	0	0	1947-01-01
[1946, 1949]	а благовещенский	Q4087758	Благовещенский, Иван Алексеевич	P570	дата смерти	0	0	1946-08-01	0	0	0
[1981, 1987]	а бобер	Q2633447	Антон Анатольевич Бобёр	P569	дата рождения	0	0	1982-09-28	0	0	0
[1967, 1969]	а бобков	Q4088563	Бобков, Алексей Дорофеевич	P570	дата смерти	0	0	1968-01-01	0	0	0
[1985, 1988]	а бобков	Q4088572	Бобков, Евгений Алексеевич	P570	дата смерти	0	0	1985-11-25	0	0	0
[1947, 1953]	а бобров	Q2379847	Лидия Алексеевна Боброва	P569	дата рождения	0	0	1952-06-13	0	0	0
[2000, 2007]	а бовин	Q1967807	Александр Евгеньевич Бовин	P570	дата смерти	0	0	2004-04-29	0	0	0
[1969, 1971]	а богданов	Q4089215	Богданов, Андрей Олегович	P569	дата рождения	0	0	1970-12-23	0	0	0
[1962, 1967]	а богданович	Q4089302	Богданович, Алексей Владимирович	P569	дата рождения	0	0	1963-03-23	0	0	0
[1946, 1947]	а богомолец	Q724434	Александр Александрович Богомолец	P570	дата смерти	0	0	1946-07-19	0	0	0
[1943, 1944]	а бок	Q4090571	Боков, Андрей Владимирович	P569	дата рождения	0	0	1943-09-26	0	0	0
[1996, 2003]	а бокерия	Q4090545	Бокерия, Лео Антонович	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	2002-01-01
[1957, 1958]	а болотов	Q4090976	Жанна Андреевна Болотова	P2031	начало периода активности	0	0	1957-01-01	0	0	0
[1976, 1978]	а бондарев	Q4093129	Бондарев, Николай Автономович	P570	дата смерти	0	0	1976-01-01	0	0	0
[1953, 1954]	а борзов	Q4093656	Борзов, Владимир Александрович	P569	дата рождения	0	0	1953-03-26	0	0	0
[1947, 1948]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	заслуженный артист РСФСР	0	0	0	0	1947-01-11
[1947, 1948]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	Сталинская премия	0	0	0	0	1947-01-01
[1950, 1951]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	Сталинская премия	0	0	0	0	1950-01-01
[1973, 1978]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	Государственная премия РСФСР имени К. С. Станиславского	0	0	0	0	1975-01-01
[1964, 1968]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1965-06-18
[1973, 1978]	а борисов	Q4093818	Александр Фёдорович Борисов	P166	полученные награды	орден Ленина	0	0	0	0	1975-04-25
[1954, 1955]	а борисов	Q1998892	Егор Афанасьевич Борисов	P569	дата рождения	0	0	1954-08-15	0	0	0
[2000, 2001]	а боровик	Q4094240	Артём Генрихович Боровик	P570	дата смерти	0	0	2000-03-09	0	0	0
[1933, 1936]	а боровой	Q623064	Алексей Алексеевич Боровой	P570	дата смерти	0	0	1935-11-21	0	0	0
[1932, 1938]	а боярский	Q4095521	Александр Иванович Боярский	P570	дата смерти	0	0	1937-09-09	0	0	0
[1932, 1938]	а боярский	Q4095525	Николай Александрович Боярский	P2031	начало периода активности	0	0	1936-01-01	0	0	0
[1976, 1981]	а брага	Q2311308	Абел Брага	P54	член спортивной команды	Васко да Гама (футбольный клуб)	0	0	1976-01-01	1979-01-01	0
[1976, 1981]	а брага	Q2311308	Абел Брага	P54	член спортивной команды	Флуминенсе	0	0	1971-01-01	1976-01-01	0
[1976, 1981]	а брага	Q2311308	Абел Брага	P54	член спортивной команды	сборная Бразилии по футболу	0	0	1978-01-01	1978-01-01	0
[1976, 1981]	а брага	Q2311308	Абел Брага	P54	член спортивной команды	Пари Сен-Жермен	0	0	1979-01-01	1981-01-01	0
[1976, 1981]	а брага	Q2311308	Абел Брага	P54	член спортивной команды	Лас-Вегас Квиксилверс	0	0	1977-01-01	1977-01-01	0
[1968, 1970]	а брод	Q4096707	Брод, Александр Семёнович	P569	дата рождения	0	0	1969-08-19	0	0	0
[2005, 2009]	а бродить	Q294372	Адам Броди	P1411	номинирован на	Teen Choice Award за лучшую мужскую роль в фильме-драме	0	0	0	0	2005-01-01
[2005, 2009]	а бродить	Q294372	Адам Броди	P166	полученные награды	Teen Choice Award за лучшую мужскую роль в фильме-драме	0	0	0	0	2006-01-01
[2005, 2009]	а бродить	Q294372	Адам Броди	P1411	номинирован на	Teen Choice Award за лучшую мужскую роль в фильме-драме	0	0	0	0	2006-01-01
[2005, 2009]	а бродить	Q294372	Адам Броди	P166	полученные награды	Teen Choice Award за лучшую мужскую роль в фильме-драме	0	0	0	0	2005-01-01
[1937, 1940]	а бубен	Q502491	Андрей Сергеевич Бубнов	P570	дата смерти	0	0	1938-08-01	0	0	0
[2008, 2009]	а бугаев	Q2527026	Алексей Иванович Бугаев	P54	член спортивной команды	Химки	0	0	2008-01-01	2008-01-01	0
[2008, 2009]	а бугаев	Q2527026	Алексей Иванович Бугаев	P54	член спортивной команды	Томь	0	0	2006-01-01	2008-01-01	0
[2003, 2004]	а бугаев	Q2527026	Алексей Иванович Бугаев	P54	член спортивной команды	Торпедо	0	0	2003-01-01	2004-01-01	0
[1947, 1948]	а бугай	Q4097760	Бугаёв, Александр Степанович	P569	дата рождения	0	0	1947-08-25	0	0	0
[1991, 1997]	а булатов	Q4098786	Булатов, Сергей Александрович	P54	член спортивной команды	Уралец НТ	0	0	1991-01-01	1991-01-01	0
[1991, 1997]	а булатов	Q4098786	Булатов, Сергей Александрович	P54	член спортивной команды	Урал	0	0	1991-01-01	1992-01-01	0
[1991, 1997]	а булатов	Q4098786	Булатов, Сергей Александрович	P54	член спортивной команды	Балтика	0	0	1994-01-01	1997-01-01	0
[1991, 1997]	а булатов	Q4098786	Булатов, Сергей Александрович	P54	член спортивной команды	Звезда	0	0	1993-01-01	1993-01-01	0
[1983, 1987]	а булыгин	Q265667	Анна Алексеевна Фролина	P569	дата рождения	0	0	1984-01-11	0	0	0
[1929, 1931]	а бунин	Q46602	Иван Алексеевич Бунин	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1930-01-01
[1923, 1925]	а бунин	Q46602	Иван Алексеевич Бунин	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1923-01-01
[1990, 1992]	а бурлак	Q2664384	Тарас Александрович Бурлак	P569	дата рождения	0	0	1990-02-22	0	0	0
[1954, 1957]	а бурлак	Q4099669	Бурлака, Андрей Петрович	P569	дата рождения	0	0	1955-11-04	0	0	0
[1965, 1973]	а бурлак	Q3658335	Светлана Анатольевна Бурлак	P569	дата рождения	0	0	1969-06-12	0	0	0
[1954, 1956]	а бутенко	Q4100186	Бутенко, Ирина Анатольевна	P569	дата рождения	0	0	1955-02-12	0	0	0
[1979, 1980]	а быстров	Q2571525	Пётр Александрович Быстров	P569	дата рождения	0	0	1979-07-15	0	0	0
[1970, 1971]	а вайнштейн	Q4102506	Вайнштейн, Альберт Львович	P570	дата смерти	0	0	1970-04-15	0	0	0
[2000, 2009]	а валентина	Q43928374	Валентина А. Андреева	P69	учебное заведение	Университет Южной Калифорнии	0	0	2003-01-01	2008-01-01	0
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	медаль «В ознаменование 100-летия со дня рождения Владимира Ильича Ленина»	0	0	0	0	1970-01-01
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	орден Ленина	0	0	0	0	1970-09-29
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1968-02-22
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	орден Сухэ-Батора	0	0	0	0	1971-01-01
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	Почётное оружие с золотым изображением Государственного герба СССР	0	0	0	0	1968-02-22
[1968, 1972]	а василевский	Q150894	Александр Михайлович Василевский	P166	полученные награды	командор ордена Возрождения Польши	0	0	0	0	1968-01-01
[2000, 2005]	а васильев	Q4104589	Васильев, Геннадий Андреевич	P39	занимаемая должность	народный депутат Украины	0	0	2002-05-14	2003-12-11	0
[2000, 2005]	а васильев	Q4104589	Васильев, Геннадий Андреевич	P39	занимаемая должность	народный депутат Украины	0	0	1998-05-12	2002-05-14	0
[1989, 1995]	а васильев	Q4104589	Васильев, Геннадий Андреевич	P39	занимаемая должность	народный депутат Украины	0	0	1994-07-24	1998-05-12	0
[1949, 1953]	а васильев	Q4104566	Владимир Абдуалиевич Васильев	P569	дата рождения	0	0	1949-08-11	0	0	0
[1989, 1995]	а васильев	Q4104611	Васильев, Иван Афанасьевич	P570	дата смерти	0	0	1994-12-31	0	0	0
[1972, 1977]	а васнецов	Q1102205	Юрий Алексеевич Васнецов	P570	дата смерти	0	0	1973-05-03	0	0	0
[1959, 1969]	а вашингтон	Q1979348	Адольфо Вашингтон	P569	дата рождения	0	0	1967-09-07	0	0	0
[1926, 1927]	а вебер	Q76514	Альфред Вебер	P463	участник организации или клуба	Гейдельбергская академия наук	0	0	1926-01-01	1927-01-01	0
[1972, 1974]	а вершинин	Q321167	Константин Андреевич Вершинин	P570	дата смерти	0	0	1973-12-30	0	0	0
[1963, 1964]	а виноградов	Q4111752	Виноградов, Григорий Аркадьевич	P570	дата смерти	0	0	1963-02-15	0	0	0
[1963, 1964]	а виноградов	Q2834126	Александр Александрович Виноградов	P569	дата рождения	0	0	1963-12-30	0	0	0
[1943, 1947]	а власов	Q157615	Андрей Андреевич Власов	P570	дата смерти	0	0	1946-08-01	0	0	0
[1947, 1951]	а вознесенский	Q952022	Николай Алексеевич Вознесенский	P570	дата смерти	0	0	1950-10-01	0	0	0
[1977, 1978]	а волчок	Q723567	Александр Александрович Волчков	P569	дата рождения	0	0	1977-09-25	0	0	0
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «За победу над Германией в Великой Отечественной войне 1941—1945 гг.»	0	0	0	0	1945-06-15
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	Герой Советского Союза	0	0	0	0	1945-06-29
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1944-08-19
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1944-11-02
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Ленина	0	0	0	0	1944-08-19
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Отечественной войны II степени	0	0	0	0	1944-04-27
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Красного Знамени	0	0	0	0	1944-02-02
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Красного Знамени	0	0	0	0	1943-11-12
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «За отвагу»	0	0	0	0	1943-01-31
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «За оборону Сталинграда»	0	0	0	0	1942-12-22
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1945-06-29
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «За взятие Кёнигсберга»	0	0	0	0	1945-06-09
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Александра Невского	0	0	0	0	1944-07-03
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	Герой Советского Союза	0	0	0	0	1944-08-19
[1942, 1946]	а воробей	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Богдана Хмельницкого III степени	0	0	0	0	1945-04-20
[1947, 1953]	а воробьев	Q4125177	Иван Алексеевич Воробьёв	P69	учебное заведение	Военно-воздушная академия имени Ю. А. Гагарина	0	0	1948-01-01	1952-06-01	0
[1990, 1994]	а воробьев	Q4125177	Иван Алексеевич Воробьёв	P570	дата смерти	0	0	1991-03-17	0	0	0
[1955, 1956]	а воробьев	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	орден Красной Звезды	0	0	0	0	1955-08-29
[1947, 1953]	а воробьев	Q4125177	Иван Алексеевич Воробьёв	P166	полученные награды	медаль «За боевые заслуги»	0	0	0	0	1950-11-15
[1995, 1998]	а воронин	Q215425	Андрей Викторович Воронин	P54	член спортивной команды	Боруссия	0	0	1997-01-01	2000-01-01	0
[2002, 2003]	а воронин	Q215425	Андрей Викторович Воронин	P54	член спортивной команды	сборная Украины по футболу	0	0	2002-01-01	2012-01-01	0
[1947, 1948]	а воронов	Q4125618	Воронов, Анатолий Георгиевич	P69	учебное заведение	Зоологический институт РАН	0	0	1944-01-01	1947-01-01	0
[1994, 2002]	а воронов	Q4125618	Воронов, Анатолий Георгиевич	P570	дата смерти	0	0	1995-05-01	0	0	0
[2003, 2005]	а вронский	Q4127199	Вронский, Сергей Аркадьевич	P570	дата смерти	0	0	2003-06-21	0	0	0
[1954, 1958]	а гайдук	Q4131977	Гайдук, Виталий Анатольевич	P569	дата рождения	0	0	1957-07-19	0	0	0
[1974, 1978]	а галич	Q2459284	Александр Аркадьевич Галич	P570	дата смерти	0	0	1977-12-15	0	0	0
[1982, 1988]	а георгиевский	Q4135790	Георгиевский, Алексей Иванович	P570	дата смерти	0	0	1984-12-04	0	0	0
[1991, 1995]	а герасимов	Q4136027	Герасимов, Иосиф Абрамович	P570	дата смерти	0	0	1991-03-31	0	0	0
[2006, 2007]	а герман	Q4137218	Алексей Алексеевич Герман	P166	полученные награды	Ника	0	0	0	0	2006-01-01
[1933, 1935]	а герман	Q4137222	Герман, Иван Андреевич	P570	дата смерти	0	0	1933-10-23	0	0	0
[1990, 1994]	а гинзбург	Q4138640	Гинзбург, Наум Абрамович	P570	дата смерти	0	0	1991-06-21	0	0	0
